Date,logreturn,t,variance_garch_t,w,mu,DF,var_garch_t_05,var_garch_t_01,var_garch_t_025,variance_garch_n,var_garch_n_05,var_garch_n_01,var_garch_n_025,var_empiric_01,var_empiric_025,var_empiric_05
06/05/2018,-0.026266059,521,0.00098118,,0.001885,3,-0.071304912,-0.138362456,-0.096815038,0.0008361763,-0.045679013,-0.065385587,-0.054790969,-0.128918498,-0.107154533,-0.087767906
06/06/2018,0.0152753491,522,0.0009970563,,0.001885,3,-0.071894672,-0.139492562,-0.097610357,0.0008292693,-0.045482161,-0.065107176,-0.054556406,-0.128918498,-0.107154533,-0.087767906
06/07/2018,0.0052243344,523,0.0009029295,,0.001885,3,-0.06832579,-0.132653814,-0.092797548,0.0007380516,-0.042801164,-0.06131539,-0.0513618,-0.128918498,-0.107154533,-0.087767906
06/08/2018,0.0026948214,524,0.0007621151,,0.001885,3,-0.062619109,-0.121718579,-0.085101813,0.0006514238,-0.04009686,-0.057490642,-0.048139424,-0.128918498,-0.107154533,-0.087767906
06/09/2018,-0.007337477,525,0.0007091142,,0.001885,3,-0.060335751,-0.117343173,-0.082022595,0.0005995872,-0.038391911,-0.0550793,-0.046107852,-0.128918498,-0.107154533,-0.087767906
06/10/2018,-0.007342359,526,0.000661511,,0.001885,3,-0.058211027,-0.113271742,-0.079157302,0.0005557296,-0.036890897,-0.052956387,-0.044319283,-0.128918498,-0.107154533,-0.087767906
06/11/2018,-0.109936084,527,0.0006145567,,0.001885,3,-0.056038963,-0.109109598,-0.076228169,0.0005132474,-0.035379352,-0.05081858,-0.042518166,-0.128918498,-0.107154533,-0.087767906
06/12/2018,0.0144722566,528,0.001403539,,0.001885,3,-0.085651443,-0.165853508,-0.116162026,0.0039241135,-0.101153398,-0.143844069,-0.120892776,-0.128918498,-0.108575954,-0.096219135
06/13/2018,-0.050805462,529,0.0013040104,,0.001885,3,-0.082490668,-0.159796781,-0.111899569,0.0026598173,-0.082945973,-0.11809296,-0.099197291,-0.128918498,-0.108575954,-0.096219135
06/14/2018,-0.034146247,530,0.0014198814,,0.001885,3,-0.086159589,-0.166827226,-0.116847286,0.0029187519,-0.086979249,-0.123797299,-0.104003235,-0.128918498,-0.108575954,-0.096219135
06/15/2018,0.0511290341,531,0.0014046877,,0.001885,3,-0.085687255,-0.165922132,-0.11621032,0.0027842644,-0.08490781,-0.120867623,-0.101534964,-0.128918498,-0.108575954,-0.096219135
06/16/2018,-0.032557525,532,0.0015203803,,0.001885,3,-0.089222202,-0.172695853,-0.120977366,0.0029055935,-0.086778713,-0.123513678,-0.103764283,-0.128918498,-0.108575954,-0.096219135
06/17/2018,0.0116412766,533,0.0015002321,,0.001885,3,-0.088616511,-0.17153522,-0.120160563,0.0027768284,-0.084791834,-0.120703596,-0.101396769,-0.128918498,-0.108575954,-0.096219135
06/18/2018,-0.006939377,534,0.0013880628,,0.001885,3,-0.085167493,-0.164926155,-0.115509396,0.0026759662,-0.083203105,-0.118456626,-0.099503682,-0.128918498,-0.108575954,-0.096219135
06/19/2018,0.0378066318,535,0.0012649274,,0.001885,3,-0.081216623,-0.157355434,-0.110181457,0.0026696229,-0.083102195,-0.118313908,-0.099383441,-0.128918498,-0.108575954,-0.096219135
06/20/2018,0.0034960849,536,0.0012901025,,0.001885,3,-0.082039507,-0.158932258,-0.111291156,0.0027793172,-0.084830668,-0.12075852,-0.101443043,-0.128918498,-0.108575954,-0.096219135
06/21/2018,-0.003312839,537,0.001217931,,0.001885,3,-0.079658261,-0.154369276,-0.108079931,0.001429982,-0.060315561,-0.086086336,-0.072231491,-0.128918498,-0.108575954,-0.096219135
06/22/2018,0.0028528349,538,0.0011389306,,0.001885,3,-0.076969307,-0.14921666,-0.104453747,0.0013450462,-0.058440046,-0.083433759,-0.069996678,-0.128918498,-0.108575954,-0.096219135
06/23/2018,-0.061448035,539,0.0010810006,,0.001885,3,-0.074937739,-0.145323736,-0.101714079,0.0012636703,-0.05658674,-0.080812593,-0.067788327,-0.128918498,-0.108575954,-0.096219135
06/24/2018,-0.030620439,540,0.001226473,,0.001885,3,-0.079943713,-0.154916265,-0.108464877,0.0029934472,-0.088109149,-0.125395338,-0.105349594,-0.128918498,-0.108575954,-0.096219135
06/25/2018,-0.017177664,541,0.0011997962,,0.001885,3,-0.079048903,-0.153201614,-0.107258182,0.0027205655,-0.083909239,-0.119455325,-0.100345093,-0.128918498,-0.108575954,-0.096219135
06/26/2018,0.0284853804,542,0.0011471284,,0.001885,3,-0.077252585,-0.149759481,-0.104835761,0.0026557879,-0.082881693,-0.118002048,-0.099120697,-0.128918498,-0.108575954,-0.096219135
06/27/2018,0.0011500364,543,0.0011321026,,0.001885,3,-0.076732583,-0.148763046,-0.104134514,0.0027049919,-0.083663327,-0.119107527,-0.100052071,-0.128918498,-0.108575954,-0.096219135
06/28/2018,-0.01838757,544,0.0010739113,,0.001885,3,-0.07468542,-0.144840238,-0.101373815,0.0026197564,-0.082304708,-0.117186007,-0.098433177,-0.128918498,-0.108575954,-0.096219135
06/29/2018,0.0004259581,545,0.0010308026,,0.001885,3,-0.073132849,-0.141865177,-0.099280098,0.0026448741,-0.082707343,-0.11775546,-0.098912945,-0.128918498,-0.108575954,-0.096219135
06/30/2018,-0.033156121,546,0.0009758288,,0.001885,3,-0.071105059,-0.137979494,-0.096545526,0.002611443,-0.082171023,-0.116996933,-0.09827388,-0.128918498,-0.108575954,-0.096219135
07/01/2018,0.0769598084,547,0.0009694667,,0.001885,3,-0.070866734,-0.137522811,-0.096224133,0.0010553967,-0.051551398,-0.073691013,-0.061788347,-0.128918498,-0.108575954,-0.096219135
07/02/2018,-0.001040544,548,0.0012468249,,0.001885,3,-0.080619845,-0.156211879,-0.109376674,0.0032345289,-0.091662879,-0.130421446,-0.109584125,-0.128918498,-0.108575954,-0.096219135
07/03/2018,0.014222848,549,0.0011915712,,0.001885,3,-0.078771014,-0.152669119,-0.106883435,0.0013284639,-0.058067039,-0.082906208,-0.069552212,-0.128918498,-0.108575954,-0.096219135
07/04/2018,0.022572737,550,0.0011428586,,0.001885,3,-0.077105166,-0.149476996,-0.10463696,0.0026417139,-0.08265679,-0.117683962,-0.098852708,-0.128918498,-0.108575954,-0.096219135
07/05/2018,-0.003088774,551,0.0011124397,,0.001885,3,-0.076046859,-0.14744905,-0.103209781,0.0026659636,-0.08304393,-0.118231503,-0.099314014,-0.128918498,-0.108575954,-0.096219135
07/06/2018,0.0015287955,552,0.0010583126,,0.001885,3,-0.074127291,-0.143770743,-0.100621151,0.0011578139,-0.054084133,-0.077273109,-0.064806288,-0.128918498,-0.108575954,-0.096219135
07/07/2018,-0.005143994,553,0.0010041217,,0.001885,3,-0.07215562,-0.139992596,-0.097962258,0.0010881434,-0.052374069,-0.074854533,-0.06276862,-0.128918498,-0.108575954,-0.096219135
07/08/2018,0.0037657187,554,0.0009600808,,0.001885,3,-0.070513705,-0.136846332,-0.095748057,0.0010299471,-0.050903192,-0.072774244,-0.061015963,-0.128918498,-0.108575954,-0.096219135
07/09/2018,0.0238667905,555,0.0009107162,,0.001885,3,-0.068627886,-0.133232694,-0.093204938,0.0009651043,-0.049214485,-0.070385873,-0.059003744,-0.128918498,-0.108575954,-0.096219135
07/10/2018,-0.004405396,556,0.0008950047,,0.001885,3,-0.068017004,-0.132062112,-0.092381134,0.0009452919,-0.048687264,-0.069640213,-0.058375521,-0.128918498,-0.108575954,-0.096219135
07/11/2018,-0.032203197,557,0.0008529488,,0.001885,3,-0.066354914,-0.12887719,-0.090139727,0.0008849389,-0.04704623,-0.067319268,-0.056420109,-0.128918498,-0.108575954,-0.096219135
07/12/2018,-0.020706315,558,0.0008620345,,0.001885,3,-0.066717402,-0.129571795,-0.090628559,0.0008899344,-0.047184144,-0.067514322,-0.056584443,-0.128918498,-0.108575954,-0.096219135
07/13/2018,-0.022801528,559,0.0008321606,,0.001885,3,-0.06551821,-0.127273884,-0.089011391,0.0008491089,-0.046045421,-0.065903805,-0.055227571,-0.128918498,-0.108575954,-0.096219135
07/14/2018,0.0017250431,560,0.0008093423,,0.001885,3,-0.064587677,-0.125490782,-0.087756522,0.0008154104,-0.045084691,-0.064545026,-0.054082791,-0.128918498,-0.108575954,-0.096219135
07/15/2018,-0.00053783,561,0.0007647375,,0.001885,3,-0.062729988,-0.121931048,-0.085251339,0.0007628531,-0.043545773,-0.062368505,-0.052249057,-0.128918498,-0.108575954,-0.096219135
07/16/2018,0.0120852533,562,0.0007291638,,0.001885,3,-0.061209236,-0.119016959,-0.083200532,0.0007282436,-0.042503252,-0.060894048,-0.051006817,-0.128918498,-0.108575954,-0.096219135
07/17/2018,0.0307880248,563,0.0006953866,,0.001885,3,-0.059730551,-0.116183478,-0.081206453,0.0007026563,-0.041716481,-0.059781303,-0.050069321,-0.128918498,-0.108575954,-0.096219135
07/18/2018,0.053137423,564,0.0007155284,,0.001885,3,-0.060616519,-0.117881185,-0.082401225,0.0007172159,-0.042165889,-0.060416909,-0.050604824,-0.128918498,-0.108575954,-0.096219135
07/19/2018,0.074148001,565,0.0008348956,,0.001885,3,-0.065628886,-0.127485962,-0.089160642,0.0008444589,-0.045913999,-0.065717932,-0.055070972,-0.128918498,-0.108575954,-0.096219135
07/20/2018,-0.000305507,566,0.0010939149,,0.001885,3,-0.07539526,-0.146200446,-0.102331069,0.0011435823,-0.053739092,-0.076785111,-0.064395146,-0.128918498,-0.108575954,-0.096219135
07/21/2018,0.0042690809,567,0.0010465685,,0.001885,3,-0.073704359,-0.142960314,-0.100050807,0.0010807743,-0.052190032,-0.074594245,-0.062549327,-0.128918498,-0.108575954,-0.096219135
07/22/2018,-0.010222938,568,0.0010016943,,0.001885,3,-0.072066071,-0.139821001,-0.097841497,0.0010300461,-0.050905729,-0.072777832,-0.061018986,-0.128918498,-0.108575954,-0.087767906
07/23/2018,0.0133472962,569,0.0009570946,,0.001885,3,-0.070401025,-0.136630411,-0.095596101,0.0024715567,-0.079888744,-0.113769062,-0.095554377,-0.128918498,-0.108575954,-0.087767906
07/24/2018,0.0315186606,570,0.0009139255,,0.001885,3,-0.068752014,-0.133470551,-0.093372331,0.0024600331,-0.079697887,-0.11349913,-0.095326958,-0.128918498,-0.108575954,-0.087767906
07/25/2018,0.0535533647,571,0.0009145272,,0.001885,3,-0.068775266,-0.133515106,-0.093403687,0.0025227439,-0.08073119,-0.114960551,-0.096558215,-0.128918498,-0.108575954,-0.087767906
07/26/2018,0.0168953173,572,0.0010205675,,0.001885,3,-0.072759485,-0.141149731,-0.098776599,0.0027129616,-0.083789259,-0.119285635,-0.100202128,-0.128918498,-0.108575954,-0.087767906
07/27/2018,-0.007767278,573,0.0009744832,,0.001885,3,-0.071054716,-0.137883024,-0.096477635,0.0024469328,-0.079480374,-0.113191496,-0.095067774,-0.128918498,-0.108575954,-0.087767906
07/28/2018,-0.019993369,574,0.000929093,,0.001885,3,-0.069335748,-0.134589112,-0.094159525,0.002423125,-0.079083578,-0.112630301,-0.094594963,-0.128918498,-0.108575954,-0.087767906
07/29/2018,0.0193736219,575,0.000906062,,0.001885,3,-0.068447477,-0.132886993,-0.092961649,0.0024546103,-0.079607919,-0.113371887,-0.095219755,-0.128918498,-0.108575954,-0.087767906
07/30/2018,0.0029398517,576,0.0008763637,,0.001885,3,-0.067285221,-0.130659859,-0.091394291,0.0024518897,-0.079562744,-0.113307994,-0.095165924,-0.128918498,-0.108575954,-0.087767906
07/31/2018,-0.007730351,577,0.0008331543,,0.001885,3,-0.065558445,-0.127350982,-0.089065649,0.0024095837,-0.078857021,-0.112309878,-0.094325004,-0.128918498,-0.108575954,-0.087767906
08/01/2018,-0.028189689,578,0.0007981272,,0.001885,3,-0.064125511,-0.124605171,-0.087133269,0.0024107191,-0.078876042,-0.112336779,-0.094347669,-0.128918498,-0.108575954,-0.087767906
08/02/2018,-0.044679311,579,0.0007965404,,0.001885,3,-0.064059863,-0.124479375,-0.087044739,0.0024882199,-0.080163939,-0.114158275,-0.095882292,-0.128918498,-0.108575954,-0.087767906
08/03/2018,0.0029385372,580,0.0008569578,,0.001885,3,-0.066515096,-0.129184133,-0.090355739,0.0026156138,-0.082238118,-0.117091827,-0.09835383,-0.128918498,-0.108575954,-0.087767906
08/04/2018,-0.026510047,581,0.0008219,,0.001885,3,-0.065101383,-0.126475154,-0.08844928,0.0024021556,-0.078732473,-0.112133727,-0.094176596,-0.128918498,-0.108575954,-0.087767906
08/05/2018,-0.020042648,582,0.0008187765,,0.001885,3,-0.064973976,-0.126231014,-0.088277465,0.0008384047,-0.045742349,-0.065475165,-0.054866439,-0.128918498,-0.108575954,-0.087767906
08/06/2018,-0.034966683,583,0.0007990253,,0.001885,3,-0.06416264,-0.124676319,-0.087183339,0.0008119241,-0.044984175,-0.064402864,-0.053963018,-0.128918498,-0.108575954,-0.087767906
08/07/2018,-0.001521316,584,0.0008117899,,0.001885,3,-0.064688114,-0.125683239,-0.087891965,0.0008318848,-0.0455568,-0.065212739,-0.054645344,-0.128918498,-0.108575954,-0.087767906
08/08/2018,0.0007773316,585,0.0007699666,,0.001885,3,-0.062950524,-0.122353643,-0.085548743,0.0007817407,-0.044104745,-0.063159069,-0.052915113,-0.128918498,-0.108575954,-0.087767906
08/09/2018,-0.080846036,586,0.0007330948,,0.001885,3,-0.061379079,-0.119342414,-0.083429573,0.0007337449,-0.042670596,-0.061130726,-0.05120622,-0.128918498,-0.108575954,-0.087767906
08/10/2018,-0.00834345,587,0.0010432891,,0.001885,3,-0.073585838,-0.142733202,-0.099890976,0.0010687584,-0.051888594,-0.074167916,-0.062190141,-0.128918498,-0.108575954,-0.087767906
08/11/2018,-0.000043434,588,0.0009884399,,0.001885,3,-0.071575186,-0.138880358,-0.097179515,0.0023853143,-0.078449376,-0.111733336,-0.093839264,-0.128918498,-0.108575954,-0.087767906
08/12/2018,-0.031902161,589,0.0009415949,,0.001885,3,-0.069813317,-0.135504237,-0.094803549,0.0023782426,-0.078330205,-0.111564791,-0.093697264,-0.128918498,-0.108575954,-0.087767906
08/13/2018,0.0184670345,590,0.0009310673,,0.001885,3,-0.069411379,-0.134734036,-0.094261516,0.0009618346,-0.049127852,-0.070263346,-0.058900514,-0.128918498,-0.108575954,-0.087767906
08/14/2018,0.0056782837,591,0.0009057218,,0.001885,3,-0.06843427,-0.132861685,-0.092943838,0.0009386431,-0.048509097,-0.069388228,-0.058163222,-0.128918498,-0.108575954,-0.087767906
08/15/2018,-0.047779244,592,0.0008663973,,0.001885,3,-0.066890781,-0.129904026,-0.090862368,0.0008884421,-0.047142984,-0.06745611,-0.056535398,-0.128918498,-0.108575954,-0.087767906
08/16/2018,0.0502351436,593,0.0009297226,,0.001885,3,-0.069359874,-0.134635341,-0.094192059,0.000969406,-0.04932824,-0.070546758,-0.059139291,-0.128918498,-0.108575954,-0.087767906
08/17/2018,-0.003155801,594,0.001066732,,0.001885,3,-0.074429047,-0.144348973,-0.101028084,0.001078746,-0.052139267,-0.074522447,-0.062488836,-0.128918498,-0.108575954,-0.087767906
08/18/2018,0.0209486132,595,0.0010078543,,0.001885,3,-0.072293107,-0.140256051,-0.098147666,0.0010257661,-0.050795938,-0.072622552,-0.060888161,-0.128918498,-0.108575954,-0.087767906
08/19/2018,-0.006222778,596,0.0009815996,,0.001885,3,-0.071320563,-0.138392445,-0.096836143,0.0010044389,-0.050245408,-0.071843926,-0.060232164,-0.128918498,-0.108575954,-0.087767906
08/20/2018,-0.005086538,597,0.0009311333,,0.001885,3,-0.069413904,-0.134738875,-0.094264922,0.0009683497,-0.049300329,-0.070507284,-0.059106033,-0.128918498,-0.108575954,-0.087767906
08/21/2018,0.0047506484,598,0.0008712883,,0.001885,3,-0.067084635,-0.130275493,-0.091123791,0.0009186073,-0.047968356,-0.068623448,-0.057518889,-0.128918498,-0.108575954,-0.087767906
08/22/2018,-0.00519065,599,0.0008293301,,0.001885,3,-0.065403483,-0.127054042,-0.088856676,0.0008737591,-0.046736165,-0.066880738,-0.056050644,-0.128918498,-0.108575954,-0.087767906
08/23/2018,0.0268167488,600,0.0007841643,,0.001885,3,-0.063545554,-0.123493849,-0.086351169,0.0008272252,-0.045423746,-0.065024558,-0.0544868,-0.128918498,-0.108575954,-0.087767906
08/24/2018,-0.02157598,601,0.0007918885,,0.001885,3,-0.063867015,-0.124109837,-0.086784674,0.0008350848,-0.045647957,-0.065341664,-0.054753963,-0.128918498,-0.108575954,-0.087767906
08/25/2018,0.016761007,602,0.0007748118,,0.001885,3,-0.0631542,-0.12274393,-0.085823409,0.000817409,-0.045142219,-0.064626389,-0.054151339,-0.128918498,-0.108575954,-0.087767906
08/26/2018,0.0265087562,603,0.0007478412,,0.001885,3,-0.062012197,-0.120555606,-0.084283364,0.0007943884,-0.044475282,-0.063683128,-0.053356635,-0.128918498,-0.108575954,-0.087767906
08/27/2018,-0.006892596,604,0.0007454859,,0.001885,3,-0.061911494,-0.120362637,-0.084147561,0.0007992431,-0.044616724,-0.063883172,-0.053525174,-0.128918498,-0.108575954,-0.087767906
08/28/2018,0.0068683262,605,0.0007258304,,0.001885,3,-0.06106485,-0.118740284,-0.08300582,0.0007579217,-0.043398692,-0.062160486,-0.052073799,-0.128918498,-0.108575954,-0.087767906
08/29/2018,0.040936918,606,0.0006896136,,0.001885,3,-0.059474257,-0.115692363,-0.080860828,0.0007254394,-0.042417709,-0.060773063,-0.050904886,-0.128918498,-0.108575954,-0.087188292
08/30/2018,0.0077181552,607,0.0007496197,,0.001885,3,-0.062088129,-0.120701107,-0.084385761,0.0007930867,-0.044437281,-0.063629382,-0.053311354,-0.128918498,-0.108575954,-0.087188292
08/31/2018,-0.01739008,608,0.0007144671,,0.001885,3,-0.060570151,-0.117792334,-0.082338695,0.000754716,-0.043302828,-0.062024903,-0.05195957,-0.128918498,-0.108575954,-0.087188292
09/01/2018,0.007083758,609,0.0006869578,,0.001885,3,-0.059355992,-0.115465742,-0.080701342,0.000727251,-0.042472993,-0.060851252,-0.050970761,-0.128918498,-0.108575954,-0.087188292
09/02/2018,0.016900412,610,0.0006615482,,0.001885,3,-0.058212716,-0.113274979,-0.07915958,0.0006917509,-0.041376806,-0.059300894,-0.049664574,-0.128918498,-0.108575954,-0.086876581
09/03/2018,0.0204885453,611,0.0006373657,,0.001885,3,-0.057104075,-0.111150583,-0.077664524,0.000670968,-0.040721978,-0.058374758,-0.048884298,-0.128918498,-0.108575954,-0.086876581
09/04/2018,0.0017939146,612,0.000627835,,0.001885,3,-0.056661377,-0.110302279,-0.077067525,0.0006710651,-0.040725061,-0.058379119,-0.048887971,-0.128918498,-0.108575954,-0.086876581
09/05/2018,0.0090354556,613,0.0005947301,,0.001885,3,-0.055096947,-0.107304493,-0.074957816,0.0006288453,-0.039362899,-0.056452586,-0.047264855,-0.128918498,-0.108575954,-0.086876581
09/06/2018,-0.029612195,614,0.00057378,,0.001885,3,-0.054084324,-0.105364088,-0.073592245,0.0005952947,-0.038247479,-0.054875026,-0.04593575,-0.128918498,-0.108575954,-0.086876581
09/07/2018,-0.100450607,615,0.000586419,,0.001885,3,-0.054697398,-0.106538869,-0.074419003,0.000612238,-0.038814593,-0.055677107,-0.046611509,-0.128918498,-0.108575954,-0.086876581
09/08/2018,0.0017910289,616,0.0011592335,,0.001885,3,-0.07766904,-0.1505575,-0.105397371,0.0011777671,-0.054564344,-0.077952281,-0.065378494,-0.128918498,-0.108575954,-0.086876581
09/09/2018,-0.012286035,617,0.0011005583,,0.001885,3,-0.075629568,-0.146649431,-0.102647045,0.0019343981,-0.070458864,-0.100432203,-0.084317982,-0.128918498,-0.108575954,-0.086876581
09/10/2018,-0.012595536,618,0.0010482574,,0.001885,3,-0.073765326,-0.143077139,-0.100133024,0.0019263892,-0.070308947,-0.100220172,-0.084139345,-0.128918498,-0.108575954,-0.086876581
09/11/2018,0.0018200232,619,0.0010046532,,0.001885,3,-0.072175214,-0.140030141,-0.097988681,0.0018935861,-0.06969164,-0.099347104,-0.083403779,-0.128918498,-0.108575954,-0.086876581
09/12/2018,-0.000247234,620,0.000943108,,0.001885,3,-0.069870904,-0.135614586,-0.094881209,0.0009845846,-0.049727618,-0.071111606,-0.059615179,-0.128918498,-0.108575954,-0.086876581
09/13/2018,-0.00368884,621,0.0008923113,,0.001885,3,-0.067911742,-0.131860408,-0.092239184,0.0009404797,-0.048558374,-0.069457923,-0.05822194,-0.128918498,-0.108575954,-0.086876581
09/14/2018,0.0278312899,622,0.0008487327,,0.001885,3,-0.066186054,-0.128553618,-0.089912011,0.0009059476,-0.047623641,-0.068135911,-0.057108136,-0.128918498,-0.108575954,-0.086876581
09/15/2018,0.0075500176,623,0.0008424668,,0.001885,3,-0.065934315,-0.12807123,-0.089572528,0.0009138536,-0.047839195,-0.068440774,-0.057364985,-0.128918498,-0.108575954,-0.086876581
09/16/2018,0.0030101306,624,0.0008162441,,0.001885,3,-0.064870499,-0.12603273,-0.088137921,0.0008782568,-0.046861144,-0.067057497,-0.056199565,-0.128918498,-0.108575954,-0.086876581
09/17/2018,-0.005848152,625,0.0007878463,,0.001885,3,-0.063698987,-0.12378786,-0.086558081,0.0008423298,-0.045853704,-0.065632656,-0.054999127,-0.128918498,-0.108575954,-0.080846036
09/18/2018,-0.012428048,626,0.0008198653,,0.001885,3,-0.065018416,-0.12631617,-0.088337394,0.0008047412,-0.044776395,-0.064108998,-0.053715434,-0.128918498,-0.108575954,-0.080846036
09/19/2018,-0.016377032,627,0.0007366665,,0.001885,3,-0.061533005,-0.11963737,-0.083637149,0.0007726639,-0.043836973,-0.062780354,-0.052596043,-0.128918498,-0.108575954,-0.080846036
09/20/2018,0.0062054629,628,0.0007040036,,0.001885,3,-0.060111131,-0.116912752,-0.081719684,0.0007509818,-0.043190899,-0.0618666,-0.051826198,-0.118355507,-0.104253142,-0.078276757
09/21/2018,0.0129739117,629,0.0006847888,,0.001885,3,-0.059259232,-0.115280329,-0.080570856,0.0007208975,-0.042278806,-0.06057661,-0.050739373,-0.118355507,-0.104253142,-0.078276757
09/22/2018,0.0384242767,630,0.000669327,,0.001885,3,-0.058565011,-0.113950052,-0.079634667,0.0006999978,-0.041633921,-0.059664536,-0.049970944,-0.118355507,-0.104253142,-0.078276757
09/23/2018,0.0058780011,631,0.0007690182,,0.001885,3,-0.06291058,-0.122277101,-0.085494876,0.0007557403,-0.04333348,-0.062068255,-0.051996094,-0.118355507,-0.104253142,-0.078276757
09/24/2018,0.000168781,632,0.000688547,,0.001885,3,-0.059426787,-0.1156014,-0.080796813,0.0007254738,-0.04241876,-0.060774549,-0.050906138,-0.118355507,-0.104253142,-0.078276757
09/25/2018,-0.010658104,633,0.0006556208,,0.001885,3,-0.057942875,-0.112757905,-0.078795686,0.0006891565,-0.041295604,-0.059186048,-0.049567815,-0.116061564,-0.100450607,-0.077399418
09/26/2018,-0.034764321,634,0.000622325,,0.001885,3,-0.056403903,-0.109808902,-0.076720308,0.0006585446,-0.040325688,-0.057814277,-0.048412089,-0.116061564,-0.100450607,-0.077399418
09/27/2018,0.0087217545,635,0.0006481859,,0.001885,3,-0.057602678,-0.112106014,-0.078336914,0.0006849027,-0.041162134,-0.058997279,-0.049408775,-0.116061564,-0.100450607,-0.077399418
09/28/2018,0.0102806878,636,0.0006166261,,0.001885,3,-0.056136405,-0.109296317,-0.076359574,0.0006577135,-0.040299045,-0.057776595,-0.048380342,-0.116061564,-0.100450607,-0.077399418
09/29/2018,0.0214747941,637,0.0005948954,,0.001885,3,-0.055104864,-0.107319662,-0.074968491,0.0006352834,-0.039573505,-0.05675045,-0.047515807,-0.116061564,-0.100450607,-0.077399418
09/30/2018,-0.01918264,638,0.0005893204,,0.001885,3,-0.054837198,-0.106806757,-0.074607531,0.0006428577,-0.039819921,-0.057098962,-0.047809431,-0.109936084,-0.096219135,-0.074487788
10/01/2018,0.0064915173,639,0.0005801681,,0.001885,3,-0.054395023,-0.105959454,-0.074011236,0.0006355957,-0.039583694,-0.056764861,-0.047527948,-0.109936084,-0.096219135,-0.072049999
10/02/2018,-0.000328679,640,0.0005626291,,0.001885,3,-0.0535378,-0.10431683,-0.072855231,0.0006111984,-0.038780024,-0.055628216,-0.046570317,-0.109936084,-0.096219135,-0.072049999
10/03/2018,-0.004307063,641,0.0005323368,,0.001885,3,-0.052025167,-0.101418298,-0.070815371,0.000573393,-0.037502303,-0.05382111,-0.045047818,-0.109936084,-0.096219135,-0.072049999
10/04/2018,-0.014154898,642,0.0005022339,,0.001885,3,-0.050478721,-0.098454973,-0.068729914,0.0005362437,-0.036205024,-0.051986343,-0.043502014,-0.109936084,-0.096219135,-0.072049999
10/05/2018,0.0143052329,643,0.0004840006,,0.001885,3,-0.049519423,-0.09661675,-0.067436254,0.0005099392,-0.035259064,-0.050648454,-0.042374834,-0.109936084,-0.096219135,-0.072049999
10/06/2018,0.0007494315,644,0.0004764869,,0.001885,3,-0.049118858,-0.095849181,-0.066896073,0.0004940932,-0.034677399,-0.049825795,-0.041681738,-0.109936084,-0.096219135,-0.072049999
10/07/2018,0.0019676759,645,0.0004505327,,0.001885,3,-0.047710327,-0.093150132,-0.064996602,0.0004572117,-0.033286351,-0.047858408,-0.040024201,-0.109936084,-0.096219135,-0.072049999
10/08/2018,-0.003493021,646,0.0004336824,,0.001885,3,-0.046774042,-0.091356007,-0.063733976,0.0004229787,-0.031944045,-0.045959959,-0.038424745,-0.109936084,-0.096219135,-0.072049999
10/09/2018,0.0091113498,647,0.0004130876,,0.001885,3,-0.045604628,-0.089115159,-0.062156966,0.0004131121,-0.031547163,-0.045398642,-0.037951831,-0.109936084,-0.087767906,-0.070519859
10/10/2018,0.0004749106,648,0.0003885529,,0.001885,3,-0.044172766,-0.0863714,-0.06022603,0.0003950904,-0.030809813,-0.044355794,-0.037073225,-0.109936084,-0.087767906,-0.070519859
10/11/2018,-0.008904684,649,0.000363496,,0.001885,3,-0.042662942,-0.083478252,-0.05818996,0.0003959729,-0.030846306,-0.044407407,-0.037116709,-0.109936084,-0.080846036,-0.064985929
10/12/2018,-0.049086039,650,0.0003436703,,0.001885,3,-0.041431058,-0.081117696,-0.056528705,0.0003752922,-0.029980113,-0.043182333,-0.036084576,-0.109936084,-0.080846036,-0.064985929
10/13/2018,0.0019018059,651,0.0004813814,,0.001885,3,-0.049380144,-0.096349862,-0.067248431,0.0004661579,-0.033628777,-0.048342708,-0.040432227,-0.109936084,-0.080846036,-0.064985929
10/14/2018,0.0000183689,652,0.0004631288,,0.001885,3,-0.048398844,-0.09446948,-0.065925101,0.0004473077,-0.03290333,-0.047316695,-0.039567804,-0.109936084,-0.080846036,-0.061811005
10/15/2018,0.0061709104,653,0.0004170725,,0.001885,3,-0.045833133,-0.089553023,-0.062465116,0.0004306727,-0.032250333,-0.046393149,-0.03878971,-0.104253142,-0.078276757,-0.061448035
10/16/2018,0.0240245009,654,0.0003866028,,0.001885,3,-0.044057037,-0.08614964,-0.060069965,0.000413599,-0.03156686,-0.0454265,-0.037975302,-0.104253142,-0.078276757,-0.061448035
10/17/2018,0.0220783846,655,0.0004063967,,0.001885,3,-0.045218456,-0.08837517,-0.061636194,0.0004220541,-0.031907051,-0.045907639,-0.038380664,-0.104253142,-0.078276757,-0.061448035
10/18/2018,-0.000051873,656,0.0004112592,,0.001885,3,-0.045499415,-0.088913547,-0.062015081,0.0004248073,-0.032017087,-0.046063265,-0.038511781,-0.104253142,-0.078276757,-0.061448035
10/19/2018,-0.004289691,657,0.0003923623,,0.001885,3,-0.044397987,-0.086802973,-0.060529752,0.0004078997,-0.031335582,-0.045099399,-0.037699717,-0.104253142,-0.078276757,-0.061448035
